%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=212695, 2017/09/27 23:0:50.97)
84 1009  2.448599065970743227e-01 0 0 1.101311e+00 3.072513e-01 7.147856e-01 9.531836e-01 1.652643e+00 1.369349e+00 2.818621e+00 1.377192e+00 1.640232e+00 9.404627e-01 9.103244e-01 1.882592e-01 1.718639e+00 1.188217e+00 1.576417e+00 8.803591e-01 1.271132e+00 6.406734e-01 
85 1021  2.351106896162675486e-01 0 0 1.176633e+00 2.719341e-01 8.083435e-01 1.035680e+00 1.606837e+00 1.367967e+00 2.838574e+00 1.268328e+00 1.539439e+00 7.721198e-01 9.343338e-01 8.722787e-02 1.712999e+00 1.376305e+00 1.639618e+00 9.015063e-01 1.272741e+00 5.590363e-01 
86 1033  1.678999519739569068e-01 0 0 1.216823e+00 2.790082e-01 7.025757e-01 1.014743e+00 1.757250e+00 1.287817e+00 2.971222e+00 1.395649e+00 1.705039e+00 4.560170e-01 8.633377e-01 2.753987e-01 1.589941e+00 1.238738e+00 1.712106e+00 7.310107e-01 1.062127e+00 7.650311e-01 
87 1045  3.152146302191268235e-01 0 0 1.127437e+00 2.112247e-01 6.469304e-01 1.286819e+00 1.515063e+00 1.247477e+00 3.023097e+00 1.307896e+00 1.864285e+00 6.943892e-01 9.004510e-01 4.138358e-01 1.552295e+00 1.199061e+00 1.851853e+00 7.196547e-01 1.164005e+00 8.982620e-01 
88 1057  1.472104365834258077e-01 0 0 1.059396e+00 1.454866e-01 7.368620e-01 1.006528e+00 1.601729e+00 1.316100e+00 3.024066e+00 1.241135e+00 1.836411e+00 5.460842e-01 1.098676e+00 3.168094e-01 1.570739e+00 1.234318e+00 1.932497e+00 7.657631e-01 1.158932e+00 6.826786e-01 
89 1069  1.491694388365354118e-01 0 0 1.036134e+00 1.073114e-01 7.890916e-01 9.864781e-01 1.423298e+00 1.391148e+00 3.000222e+00 1.305543e+00 1.897408e+00 6.164637e-01 8.825424e-01 2.959084e-01 1.524481e+00 1.210470e+00 1.769748e+00 7.520986e-01 1.251531e+00 8.798322e-01 
90 1081  1.806878804384537129e-01 0 0 1.009449e+00 2.376159e-01 7.186234e-01 1.144681e+00 1.601995e+00 1.471717e+00 2.941712e+00 1.279971e+00 1.899794e+00 6.119585e-01 9.796552e-01 1.517117e-01 1.571927e+00 1.275834e+00 1.911627e+00 5.055832e-01 1.009240e+00 9.039849e-01 
91 1093  2.571151082116234221e-01 0 0 9.998893e-01 6.344867e-02 6.307053e-01 1.210048e+00 1.504744e+00 1.289131e+00 3.002223e+00 1.301314e+00 1.834582e+00 5.950899e-01 9.682585e-01 2.655436e-01 1.569793e+00 1.430254e+00 2.097856e+00 3.946942e-01 1.051048e+00 7.649694e-01 
92 1105  7.244729831610935422e-02 0 0 9.318223e-01 1.201448e-02 6.575726e-01 1.083024e+00 1.778500e+00 1.408032e+00 2.916810e+00 1.409634e+00 1.910459e+00 7.127439e-01 1.007607e+00 2.015976e-01 1.692128e+00 1.521585e+00 2.065287e+00 4.184171e-01 1.155590e+00 6.612004e-01 
93 1117  2.522742569383373823e-01 0 0 1.016787e+00 3.473615e-01 7.526126e-01 1.008178e+00 1.710444e+00 1.254817e+00 2.671878e+00 1.352905e+00 2.045481e+00 6.202088e-01 1.088839e+00 3.354141e-01 1.596380e+00 1.436297e+00 1.839373e+00 5.321790e-01 1.042862e+00 1.112334e+00 
94 1129  1.608599257961636775e-01 0 0 1.024692e+00 8.796131e-02 6.306304e-01 1.180538e+00 1.657825e+00 1.278321e+00 2.701962e+00 1.349544e+00 1.981652e+00 4.916507e-01 1.000753e+00 1.683617e-01 1.535188e+00 1.426757e+00 2.033474e+00 2.987807e-01 1.172399e+00 8.639874e-01 
95 1141  1.625252945997670007e-01 0 0 1.015946e+00 1.257893e-01 6.994873e-01 1.093158e+00 1.533306e+00 1.262379e+00 2.668425e+00 1.365761e+00 2.063628e+00 4.159585e-01 1.088117e+00 3.743176e-01 1.559794e+00 1.479160e+00 2.175211e+00 2.466456e-01 1.274979e+00 7.490703e-01 
96 1153  2.058778281970639057e-01 0 0 9.600892e-01 1.837436e-01 5.106360e-01 1.229439e+00 1.553647e+00 1.236202e+00 2.631666e+00 1.526777e+00 2.176356e+00 4.868576e-01 1.037917e+00 2.795198e-01 1.483796e+00 1.682490e+00 2.286793e+00 2.330044e-01 1.048084e+00 9.520379e-01 
97 1165  1.533759974155825545e-01 0 0 9.751943e-01 2.053292e-02 5.648054e-01 1.082130e+00 1.570215e+00 1.031882e+00 2.910157e+00 1.476778e+00 2.144986e+00 5.769785e-01 1.085714e+00 1.325262e-01 1.574470e+00 1.611504e+00 2.302817e+00 3.260997e-01 1.031834e+00 7.049255e-01 
98 1177  1.445371717006024292e-01 0 0 9.644154e-01 9.120475e-02 6.149327e-01 1.065285e+00 1.615130e+00 1.205335e+00 2.837476e+00 1.276313e+00 2.155023e+00 5.920399e-01 1.009236e+00 4.490054e-01 1.580070e+00 1.309325e+00 2.257343e+00 3.340528e-01 1.296815e+00 7.017266e-01 
99 1189  1.795751830146986028e-01 0 0 1.062404e+00 1.140849e-01 4.917001e-01 1.089398e+00 1.831923e+00 1.327089e+00 2.689425e+00 1.281903e+00 1.897079e+00 6.074238e-01 9.465491e-01 3.832960e-01 1.674780e+00 1.422112e+00 2.194325e+00 3.200931e-01 1.168046e+00 7.330493e-01 
100 1201  1.409315907756731878e-01 0 0 9.333087e-01 1.449680e-01 7.143847e-01 1.109576e+00 1.756019e+00 1.252933e+00 2.694670e+00 1.263324e+00 2.039211e+00 4.443549e-01 1.083913e+00 3.341479e-01 1.695230e+00 1.345289e+00 2.192584e+00 1.048784e-01 1.125357e+00 8.494478e-01 
101 1213  1.823977978070518147e-01 0 0 1.228975e+00 2.064858e-01 5.037270e-01 9.606524e-01 1.744912e+00 1.298745e+00 2.820572e+00 1.217088e+00 1.905596e+00 6.238629e-01 1.015229e+00 2.733569e-01 1.659191e+00 1.369830e+00 2.058386e+00 3.162290e-01 1.128396e+00 7.935400e-01 
102 1225  1.911286884889079885e-01 0 0 1.177731e+00 4.567677e-02 4.499115e-01 9.548130e-01 1.748533e+00 1.349303e+00 2.879564e+00 1.153711e+00 2.052202e+00 5.242768e-01 1.020204e+00 2.089913e-01 1.565141e+00 1.346660e+00 2.233639e+00 6.922793e-02 9.829743e-01 7.993747e-01 
103 1237  2.696040963301939430e-01 0 0 1.165036e+00 1.440553e-01 4.463042e-01 8.748037e-01 1.661794e+00 1.145613e+00 2.821212e+00 1.272407e+00 1.977363e+00 4.241949e-01 1.229991e+00 1.748062e-01 1.518226e+00 1.390146e+00 2.196731e+00 1.815892e-01 1.021949e+00 7.785554e-01 
104 1249  2.246337759841737780e-01 0 0 1.207748e+00 8.853174e-02 5.333468e-01 1.011162e+00 1.644051e+00 1.156937e+00 2.991270e+00 1.405974e+00 1.946678e+00 3.677588e-01 1.328275e+00 2.115800e-01 1.542527e+00 1.433285e+00 2.238185e+00 1.681591e-01 1.188886e+00 6.067155e-01 
105 1261  1.422325529571131231e-01 0 0 1.101229e+00 -3.788418e-03 5.374261e-01 9.600992e-01 1.700712e+00 1.250964e+00 2.934630e+00 1.270280e+00 2.080403e+00 4.065852e-01 1.224509e+00 1.714401e-01 1.534648e+00 1.464635e+00 2.344290e+00 -8.781869e-02 1.051905e+00 5.302628e-01 
106 1273  2.101188651361581283e-01 0 0 1.059359e+00 -1.010524e-01 4.862506e-01 1.113706e+00 1.783674e+00 1.239460e+00 3.117429e+00 1.322488e+00 2.112793e+00 2.598376e-01 1.357156e+00 2.444124e-01 1.654072e+00 1.291513e+00 2.664456e+00 -4.132185e-01 1.139598e+00 5.887578e-01 
107 1285  3.561069406249826041e-01 0 0 1.137036e+00 1.502277e-01 5.792895e-01 1.083961e+00 1.557805e+00 1.160705e+00 2.973980e+00 1.545605e+00 2.062349e+00 5.886044e-01 1.142344e+00 2.584704e-01 1.652492e+00 1.315573e+00 2.143794e+00 2.928778e-02 1.167282e+00 5.767559e-01 
108 1297  5.072830042988487470e-02 0 0 9.175662e-01 6.195020e-02 7.021122e-01 1.267209e+00 1.501069e+00 1.312570e+00 2.925523e+00 1.507811e+00 2.044313e+00 4.432033e-01 1.265957e+00 3.255553e-01 1.693942e+00 1.444416e+00 2.229085e+00 -8.541854e-02 1.132572e+00 6.179306e-01 
109 1309  1.483985988804393530e-01 0 0 9.027824e-01 -1.538249e-01 7.913760e-01 1.150170e+00 1.600371e+00 1.267789e+00 3.039405e+00 1.449929e+00 1.979761e+00 4.497288e-01 1.288394e+00 3.174073e-01 1.770001e+00 1.442492e+00 2.239901e+00 -9.695199e-02 1.197386e+00 4.972242e-01 
110 1321  8.916105537187257735e-02 0 0 8.231621e-01 4.986320e-02 7.827298e-01 1.149667e+00 1.512825e+00 1.294909e+00 2.931331e+00 1.537773e+00 1.997638e+00 6.192718e-01 1.342687e+00 3.055280e-01 1.827719e+00 1.567338e+00 2.164938e+00 -5.221154e-02 1.272364e+00 5.316106e-01 
111 1333  1.130994498784026192e-01 0 0 7.603291e-01 -1.518791e-01 8.697255e-01 1.342876e+00 1.316387e+00 1.259404e+00 3.162104e+00 1.584311e+00 1.968967e+00 4.184991e-01 1.318122e+00 2.790558e-01 1.607167e+00 1.536425e+00 2.227245e+00 -3.504875e-02 1.039517e+00 5.696694e-01 
112 1345  1.049857639307034407e-01 0 0 9.224463e-01 2.267873e-01 8.641988e-01 1.283394e+00 1.296924e+00 1.171703e+00 2.894353e+00 1.513123e+00 2.029572e+00 6.632965e-01 1.311834e+00 2.797373e-01 1.672766e+00 1.339774e+00 2.051507e+00 7.511795e-02 1.295007e+00 4.760518e-01 
113 1357  1.335367805859437595e-01 0 0 8.909605e-01 9.460631e-02 7.887655e-01 1.260275e+00 1.368036e+00 1.187606e+00 2.942528e+00 1.561570e+00 2.023456e+00 5.644053e-01 1.205232e+00 2.038391e-01 1.657542e+00 1.377801e+00 1.994478e+00 1.213671e-01 1.050475e+00 5.652572e-01 
114 1369  5.220991116284290356e-02 0 0 8.080539e-01 -1.915413e-01 9.685828e-01 1.315547e+00 1.326366e+00 1.262369e+00 2.973136e+00 1.573769e+00 2.071848e+00 4.158851e-01 1.457871e+00 2.151555e-01 1.701433e+00 1.660928e+00 2.030629e+00 -1.052653e-01 1.162263e+00 5.620130e-01 
115 1381  9.600675606662942285e-02 0 0 8.692549e-01 1.014983e-01 9.429152e-01 1.208289e+00 1.384652e+00 1.171681e+00 2.722705e+00 1.543969e+00 2.098626e+00 3.785946e-01 1.338945e+00 1.557425e-01 1.582376e+00 1.550952e+00 2.013623e+00 6.333160e-02 1.084493e+00 6.230233e-01 
116 1393  1.634895216585068034e-01 0 0 1.122970e+00 3.297970e-01 8.642262e-01 1.116012e+00 1.337443e+00 1.188039e+00 2.715822e+00 1.529493e+00 1.880285e+00 5.993089e-01 1.503678e+00 8.773710e-02 1.544767e+00 1.519937e+00 1.724763e+00 3.841385e-01 1.138028e+00 6.059521e-01 
117 1405  1.151929346590333247e-01 0 0 1.068411e+00 3.732022e-01 7.551037e-01 1.032896e+00 1.429446e+00 1.160264e+00 2.732981e+00 1.481024e+00 1.889151e+00 5.513610e-01 1.425640e+00 3.251675e-01 1.644474e+00 1.402891e+00 1.849077e+00 2.562611e-01 1.106539e+00 6.850971e-01 
118 1417  1.120834370297022764e-01 0 0 1.151062e+00 3.691665e-01 7.221215e-01 9.268766e-01 1.381104e+00 1.115729e+00 2.944666e+00 1.625388e+00 1.799614e+00 4.082006e-01 1.445354e+00 1.058307e-01 1.744379e+00 1.493235e+00 1.903197e+00 1.330982e-01 1.078356e+00 5.196879e-01 
119 1429  1.696169332922981554e-01 0 0 9.950088e-01 2.774742e-01 9.784877e-01 1.101115e+00 1.356098e+00 1.252566e+00 2.862329e+00 1.480224e+00 1.981547e+00 4.121384e-01 1.321648e+00 3.157401e-01 1.664120e+00 1.449730e+00 1.961021e+00 2.580441e-02 9.922230e-01 2.403969e-01 
120 1441  1.639019911804128204e-01 0 0 1.204126e+00 2.754721e-01 5.824704e-01 1.129411e+00 1.633600e+00 1.330938e+00 2.990429e+00 1.588835e+00 1.889581e+00 4.217264e-01 1.521476e+00 2.998053e-01 1.671191e+00 1.427650e+00 2.095735e+00 6.494487e-02 7.494264e-01 4.947932e-01 
121 1453  1.306732118412187449e-01 0 0 1.180525e+00 5.848368e-01 6.375997e-01 9.470417e-01 1.476683e+00 1.287660e+00 2.778605e+00 1.510072e+00 1.773970e+00 5.965090e-01 1.586112e+00 3.592265e-01 1.748624e+00 1.494171e+00 1.913457e+00 2.288060e-01 8.259640e-01 4.852602e-01 
122 1465  1.130103388321919283e-01 0 0 1.076096e+00 3.429731e-01 7.348195e-01 1.154155e+00 1.511342e+00 1.239510e+00 2.815379e+00 1.654091e+00 1.872415e+00 3.922067e-01 1.538087e+00 1.390093e-01 1.576149e+00 1.493793e+00 1.927437e+00 1.856097e-01 8.648597e-01 5.271746e-01 
123 1477  1.073846941815511935e-01 0 0 1.152291e+00 4.263205e-01 7.447377e-01 1.110210e+00 1.475538e+00 1.249601e+00 2.790453e+00 1.466203e+00 1.906039e+00 4.107319e-01 1.449402e+00 2.529672e-01 1.596202e+00 1.477184e+00 1.966428e+00 2.792807e-01 8.174595e-01 8.554842e-01 
124 1489  1.350455131019343558e-01 0 0 1.142681e+00 5.146549e-01 7.733276e-01 1.189415e+00 1.448626e+00 1.345314e+00 2.907520e+00 1.414191e+00 1.858589e+00 6.078659e-01 1.401213e+00 3.415899e-01 1.744952e+00 1.354670e+00 1.896792e+00 2.486949e-01 9.455106e-01 6.589234e-01 
125 1501  4.999768580198835077e-02 0 0 1.120929e+00 3.205180e-01 7.008070e-01 1.252102e+00 1.472697e+00 1.253803e+00 2.994182e+00 1.401099e+00 1.868321e+00 4.296896e-01 1.165591e+00 3.479050e-01 1.662910e+00 1.363128e+00 2.087622e+00 2.784816e-01 8.015420e-01 7.939844e-01 
126 1513  9.739538846917639159e-02 0 0 1.210037e+00 5.075137e-01 7.555237e-01 1.054096e+00 1.383819e+00 1.290513e+00 2.910588e+00 1.482780e+00 1.738443e+00 5.803289e-01 1.262076e+00 2.289041e-01 1.767950e+00 1.410074e+00 1.715641e+00 3.373045e-01 8.434534e-01 7.909496e-01 
127 1525  1.507139831369532224e-01 0 0 1.159581e+00 3.503683e-01 7.500290e-01 1.175159e+00 1.337265e+00 1.428310e+00 2.883736e+00 1.550325e+00 1.940866e+00 3.766934e-01 1.394152e+00 1.963800e-01 1.653530e+00 1.531726e+00 1.923060e+00 9.610467e-02 7.089429e-01 6.282848e-01 
128 1537  1.761895198851404221e-01 0 0 1.242932e+00 5.841667e-01 8.465815e-01 1.099850e+00 1.312308e+00 1.264931e+00 2.870816e+00 1.549160e+00 1.792614e+00 3.326635e-01 1.466437e+00 2.751506e-01 1.584820e+00 1.432407e+00 1.824034e+00 3.523399e-01 8.007228e-01 6.619905e-01 
129 1549  4.834307322295734732e-02 0 0 1.087947e+00 4.743647e-01 8.593593e-01 1.207472e+00 1.311873e+00 1.326705e+00 2.878578e+00 1.644442e+00 1.839689e+00 3.671969e-01 1.264245e+00 2.959141e-01 1.674425e+00 1.500846e+00 1.899728e+00 2.636752e-01 8.095316e-01 6.533514e-01 
130 1561  8.024253429463755471e-02 0 0 1.108499e+00 5.922483e-01 8.625989e-01 1.178049e+00 1.216538e+00 1.268195e+00 2.943888e+00 1.675768e+00 1.868322e+00 3.572040e-01 1.420525e+00 2.650021e-01 1.775461e+00 1.599613e+00 1.977296e+00 1.277335e-01 8.075795e-01 5.962218e-01 
131 1573  7.792718096580458775e-02 0 0 1.039764e+00 4.281647e-01 8.207671e-01 1.162784e+00 1.251279e+00 1.352712e+00 2.907223e+00 1.692791e+00 1.778748e+00 5.210997e-01 1.271413e+00 2.501935e-01 1.716023e+00 1.542214e+00 1.841924e+00 3.028120e-01 9.225963e-01 6.165349e-01 
132 1585  5.896410007875112907e-02 0 0 1.044372e+00 4.324469e-01 8.590096e-01 1.304201e+00 1.226839e+00 1.320225e+00 2.903629e+00 1.828232e+00 1.846536e+00 4.075584e-01 1.352608e+00 2.220018e-01 1.727307e+00 1.673119e+00 1.843018e+00 2.082328e-01 8.365448e-01 5.710819e-01 
133 1597  6.336178334135936230e-02 0 0 1.042000e+00 3.624649e-01 7.834974e-01 1.237137e+00 1.298409e+00 1.321347e+00 2.989387e+00 1.802430e+00 1.839847e+00 4.267412e-01 1.344836e+00 1.310703e-01 1.706702e+00 1.582709e+00 1.815452e+00 1.763645e-01 7.367911e-01 6.452923e-01 
134 1609  7.534911466842786343e-02 0 0 1.077408e+00 5.302643e-01 8.323295e-01 1.253981e+00 1.240126e+00 1.246368e+00 2.790281e+00 1.785201e+00 1.772091e+00 3.620203e-01 1.424665e+00 1.228823e-01 1.692732e+00 1.671503e+00 1.786680e+00 2.064861e-01 7.330251e-01 5.700849e-01 
135 1621  8.965470053828521191e-02 0 0 1.151993e+00 6.508672e-01 8.607151e-01 1.190549e+00 1.210378e+00 1.210264e+00 2.773445e+00 1.859655e+00 1.709563e+00 3.982285e-01 1.339535e+00 3.312622e-02 1.732914e+00 1.714424e+00 1.626468e+00 3.781507e-01 7.757951e-01 5.414566e-01 
136 1633  8.198967258060448071e-02 0 0 1.090486e+00 4.671132e-01 8.910152e-01 1.185304e+00 1.349983e+00 1.222161e+00 2.859753e+00 1.874471e+00 1.803617e+00 2.780010e-01 1.409408e+00 -3.445840e-02 1.727234e+00 1.657028e+00 1.711444e+00 1.769184e-01 8.446430e-01 5.048338e-01 
137 1645  8.731796840615446698e-02 0 0 1.113128e+00 6.103886e-01 8.813895e-01 1.252857e+00 1.272688e+00 1.353341e+00 2.733079e+00 1.847990e+00 1.802664e+00 2.721862e-01 1.384746e+00 6.068768e-02 1.716279e+00 1.646972e+00 1.656353e+00 2.504263e-01 7.986909e-01 4.993834e-01 
138 1657  1.128158621141091000e-01 0 0 1.157350e+00 6.391277e-01 8.281703e-01 1.172119e+00 1.266996e+00 1.470539e+00 2.700093e+00 1.734656e+00 1.829621e+00 2.027535e-01 1.337096e+00 1.350738e-01 1.734701e+00 1.639902e+00 1.852654e+00 2.641752e-01 8.215764e-01 5.463856e-01 
139 1669  8.253875466416422946e-02 0 0 1.133549e+00 6.010270e-01 8.355466e-01 1.153382e+00 1.375121e+00 1.478435e+00 2.820366e+00 1.809574e+00 1.735259e+00 1.375515e-01 1.462219e+00 7.806809e-02 1.755515e+00 1.734874e+00 1.888516e+00 1.546560e-01 7.276833e-01 5.117384e-01 
140 1681  8.308817126902998118e-02 0 0 1.056975e+00 5.384436e-01 9.364927e-01 1.223616e+00 1.330234e+00 1.481552e+00 2.774869e+00 1.850369e+00 1.836025e+00 5.975391e-02 1.435106e+00 5.149028e-02 1.674928e+00 1.716702e+00 1.865871e+00 1.310267e-01 7.023597e-01 5.114139e-01 
141 1693  1.127294516679182013e-01 0 0 1.100887e+00 5.166493e-01 9.929935e-01 1.208038e+00 1.305462e+00 1.503724e+00 2.829115e+00 1.739392e+00 1.820436e+00 2.337859e-01 1.468915e+00 3.006461e-02 1.680117e+00 1.616428e+00 1.718044e+00 1.621277e-01 7.616567e-01 4.994547e-01 
142 1705  1.023549365831972618e-01 0 0 1.132179e+00 5.261967e-01 9.618319e-01 1.132736e+00 1.505305e+00 1.453358e+00 2.826606e+00 1.761517e+00 1.786732e+00 1.564028e-01 1.284234e+00 5.571047e-02 1.681649e+00 1.616345e+00 1.747864e+00 2.666086e-01 7.650361e-01 5.599978e-01 
143 1717  7.995354990785741300e-02 0 0 1.094961e+00 4.958017e-01 9.247821e-01 1.181723e+00 1.461386e+00 1.473756e+00 2.835715e+00 1.752202e+00 1.885347e+00 1.846467e-01 1.454820e+00 -1.420369e-02 1.707334e+00 1.615278e+00 1.865881e+00 1.335184e-01 8.197175e-01 5.117264e-01 
144 1729  9.353648753300974894e-02 0 0 1.076340e+00 4.607257e-01 9.745641e-01 1.253504e+00 1.442828e+00 1.589770e+00 2.824932e+00 1.666301e+00 1.847309e+00 2.419487e-01 1.433036e+00 3.916118e-02 1.674100e+00 1.555189e+00 1.842844e+00 1.467555e-01 8.243956e-01 5.227252e-01 
145 1741  1.025957587238606750e-01 0 0 1.138875e+00 4.530875e-01 9.464314e-01 1.227270e+00 1.487469e+00 1.519687e+00 2.984313e+00 1.680317e+00 1.813883e+00 1.588154e-01 1.390305e+00 1.396408e-01 1.689262e+00 1.531797e+00 1.938308e+00 1.805492e-01 7.344371e-01 6.438860e-01 
146 1753  9.735627916670432092e-02 0 0 1.148214e+00 4.930101e-01 1.002389e+00 1.125811e+00 1.452484e+00 1.601061e+00 2.791262e+00 1.660477e+00 1.892223e+00 3.295280e-02 1.390572e+00 1.129052e-01 1.641381e+00 1.599972e+00 1.847093e+00 1.884580e-01 7.848538e-01 6.400446e-01 
147 1765  1.057814562525734303e-01 0 0 1.266803e+00 5.625668e-01 9.162895e-01 1.166471e+00 1.446355e+00 1.575629e+00 2.840184e+00 1.755904e+00 1.683913e+00 4.431805e-02 1.324212e+00 6.592943e-02 1.734156e+00 1.683874e+00 1.731019e+00 3.877543e-01 8.571227e-01 6.070090e-01 
148 1777  1.137306093561980674e-01 0 0 1.105554e+00 4.312120e-01 9.837289e-01 1.023773e+00 1.441383e+00 1.658270e+00 2.829530e+00 1.612581e+00 1.786360e+00 5.807063e-02 1.319061e+00 7.470785e-02 1.686737e+00 1.676806e+00 1.795544e+00 3.122262e-01 9.081650e-01 7.318937e-01 
149 1789  7.350246016976866303e-02 0 0 1.120269e+00 4.999558e-01 9.986000e-01 1.117179e+00 1.443548e+00 1.587861e+00 2.722189e+00 1.740805e+00 1.775878e+00 -2.545173e-02 1.288329e+00 -8.374509e-03 1.724639e+00 1.801412e+00 1.824059e+00 2.880155e-01 8.521730e-01 5.418710e-01 
150 1801  6.030303148376610356e-02 0 0 1.153306e+00 4.271434e-01 9.834452e-01 1.231107e+00 1.373052e+00 1.424952e+00 2.844960e+00 1.729374e+00 1.818321e+00 -3.156970e-02 1.245540e+00 3.300531e-02 1.731669e+00 1.717975e+00 1.854546e+00 2.811622e-01 7.917281e-01 6.552279e-01 
151 1813  6.021804001060957617e-02 0 0 1.085392e+00 4.409721e-01 9.457635e-01 1.166204e+00 1.383291e+00 1.458182e+00 2.792821e+00 1.645994e+00 1.819226e+00 2.600168e-01 1.192237e+00 2.697966e-02 1.773508e+00 1.733967e+00 1.820863e+00 2.309050e-01 8.726284e-01 5.914482e-01 
152 1825  6.634000943810502982e-02 0 0 1.124832e+00 3.739020e-01 9.222751e-01 1.184830e+00 1.406802e+00 1.492778e+00 2.860530e+00 1.648857e+00 1.867974e+00 7.370676e-02 1.236482e+00 7.151337e-02 1.737773e+00 1.597042e+00 1.874886e+00 1.285590e-01 8.091355e-01 5.702334e-01 
153 1837  6.114714826042487450e-02 0 0 1.116296e+00 4.287812e-01 9.561606e-01 1.175118e+00 1.493721e+00 1.460714e+00 2.815161e+00 1.681641e+00 1.820716e+00 8.189313e-02 1.329665e+00 -2.191059e-02 1.755486e+00 1.725941e+00 1.881895e+00 1.183201e-01 7.833150e-01 5.381263e-01 
154 1849  7.918458489912433285e-02 0 0 1.228295e+00 5.906351e-01 9.339169e-01 1.129817e+00 1.440197e+00 1.561928e+00 2.782391e+00 1.562506e+00 1.859975e+00 5.842494e-02 1.299968e+00 -2.049896e-02 1.724908e+00 1.631074e+00 1.855880e+00 2.026086e-01 6.974136e-01 6.278455e-01 
155 1861  7.425117262774706683e-02 0 0 1.195143e+00 4.664518e-01 9.433507e-01 1.217829e+00 1.450509e+00 1.511198e+00 2.791649e+00 1.691727e+00 1.953790e+00 5.771215e-02 1.329324e+00 -1.972188e-02 1.713370e+00 1.686896e+00 1.844911e+00 1.419953e-01 7.151979e-01 4.920345e-01 
156 1873  6.553471745661818004e-02 0 0 1.129307e+00 4.215947e-01 9.533786e-01 1.212472e+00 1.414094e+00 1.479390e+00 2.750207e+00 1.810677e+00 1.931907e+00 -3.925389e-02 1.299613e+00 -4.795359e-02 1.705625e+00 1.794810e+00 1.851159e+00 1.745353e-01 6.711569e-01 4.202206e-01 
157 1885  4.849041746164147598e-02 0 0 1.169078e+00 4.775189e-01 9.242583e-01 1.121060e+00 1.478988e+00 1.463864e+00 2.867283e+00 1.714523e+00 1.986812e+00 2.881090e-02 1.305621e+00 -3.201155e-02 1.749981e+00 1.717541e+00 1.987263e+00 1.062983e-01 6.684293e-01 4.387144e-01 
158 1897  5.438435147114965146e-02 0 0 1.144872e+00 4.565437e-01 9.025307e-01 1.126729e+00 1.594436e+00 1.405401e+00 2.785685e+00 1.639147e+00 1.911746e+00 4.668589e-02 1.207672e+00 -3.057539e-03 1.742500e+00 1.697250e+00 2.034751e+00 1.109540e-01 7.176109e-01 5.158882e-01 
159 1909  8.287709247992625095e-02 0 0 1.105692e+00 3.810415e-01 9.185132e-01 1.175335e+00 1.483628e+00 1.449294e+00 2.872965e+00 1.605522e+00 1.954800e+00 6.008420e-02 1.247335e+00 3.682195e-02 1.733619e+00 1.725595e+00 2.037900e+00 8.169470e-02 6.712733e-01 5.042561e-01 
160 1921  5.274800089609377879e-02 0 0 1.205469e+00 3.121043e-01 9.123686e-01 1.218549e+00 1.510604e+00 1.505937e+00 3.009162e+00 1.612208e+00 1.946392e+00 -2.616461e-02 1.227127e+00 -4.281699e-02 1.762337e+00 1.642982e+00 2.038025e+00 -1.489467e-03 6.908153e-01 4.353287e-01 
161 1933  6.559602616675000442e-02 0 0 1.180012e+00 3.487249e-01 9.564161e-01 1.171190e+00 1.567790e+00 1.498926e+00 2.874088e+00 1.590529e+00 1.871783e+00 -1.744941e-02 1.262126e+00 5.553150e-03 1.767766e+00 1.689279e+00 1.944662e+00 1.239099e-01 7.096635e-01 5.467686e-01 
162 1945  7.767463851257717933e-02 0 0 1.118549e+00 3.480080e-01 8.893047e-01 1.176423e+00 1.548231e+00 1.457525e+00 2.906890e+00 1.648740e+00 1.869619e+00 4.006195e-03 1.308598e+00 -1.624825e-02 1.744127e+00 1.756869e+00 2.005050e+00 5.331477e-02 5.795122e-01 5.246217e-01 
163 1957  6.604696665873738270e-02 0 0 1.085252e+00 3.252921e-01 9.848104e-01 1.237415e+00 1.411118e+00 1.357069e+00 2.999192e+00 1.700271e+00 1.875358e+00 3.877550e-02 1.239841e+00 4.069871e-02 1.710972e+00 1.747401e+00 2.071762e+00 1.061962e-01 6.329807e-01 5.312424e-01 
164 1969  4.955026827314152477e-02 0 0 1.114682e+00 3.250543e-01 1.027075e+00 1.264108e+00 1.456973e+00 1.418227e+00 2.994546e+00 1.666457e+00 1.884314e+00 -1.568881e-02 1.145810e+00 3.746922e-03 1.753417e+00 1.710404e+00 2.027550e+00 1.879263e-01 6.505969e-01 5.020361e-01 
165 1981  4.663615587157967507e-02 0 0 1.123889e+00 3.015781e-01 1.017861e+00 1.277297e+00 1.466033e+00 1.479754e+00 2.993090e+00 1.677298e+00 1.888264e+00 -3.550332e-02 1.172809e+00 -4.649692e-02 1.742967e+00 1.735659e+00 2.067307e+00 1.305828e-01 7.391707e-01 4.478552e-01 
166 1993  5.512846797854252523e-02 0 0 1.142320e+00 2.329606e-01 9.218378e-01 1.246797e+00 1.510496e+00 1.402854e+00 2.954492e+00 1.616191e+00 1.959166e+00 -6.967492e-02 1.142977e+00 1.856704e-02 1.713843e+00 1.781777e+00 2.234180e+00 5.404183e-02 6.863690e-01 4.776255e-01 
