%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=212695, 2017/09/27 23:0:50.97)
200 2401 4.301669e-02 5.332884e+00  1.645189270044032301e-02  2.270305468389873307e-02  4.525421482548046270e-02  6.537620121583032073e-02
201 2413 4.570930e-02 5.386708e+00  1.645189270044032301e-02  2.276410708193311525e-02  4.504891492702324529e-02  2.893974027243851332e-01
202 2425 4.706912e-02 5.398232e+00  1.645189270044032301e-02  2.146402669041454561e-02  4.875505769312597770e-02  1.073999291401794565e-01
203 2437 4.761912e-02 5.424279e+00  1.645189270044032301e-02  2.087720036735029455e-02  4.046490487283738169e-02  1.771516821087077143e-01
204 2449 4.654121e-02 5.469886e+00  1.645189270044032301e-02  2.094741558880031801e-02  4.665681525184255107e-02  1.727626981869180844e-01
205 2461 4.521663e-02 5.576920e+00  1.645189270044032301e-02  2.974020534597049403e-02  4.067410075027490246e-02  1.324017522442560713e-01
206 2473 4.500329e-02 5.592436e+00  1.645189270044032301e-02  2.062907300851478040e-02  4.886886986331931415e-02  2.405639763139461318e-01
207 2485 4.480576e-02 5.602976e+00  1.645189270044032301e-02  2.382906233624822179e-02  4.570976212453202459e-02  2.058870604933949466e-01
208 2497 4.309900e-02 5.695958e+00  1.645189270044032301e-02  2.118281692366006871e-02  5.061727829913313659e-02  1.408975441504598802e-01
209 2509 4.193507e-02 5.752926e+00  1.645189270044032301e-02  1.835165103357483743e-02  3.545961779101760442e-02  7.429584556231513814e-02
210 2521 3.948152e-02 5.885355e+00  1.645189270044032301e-02  1.823284712091220380e-02  4.833921639743608833e-02  1.025149191083358086e-01
211 2533 3.794676e-02 5.908147e+00  1.645189270044032301e-02  1.690435306722037553e-02  2.411172515322770188e-02  1.458363747065535287e-01
212 2545 3.567813e-02 5.906370e+00  1.623788923119172042e-02  1.623788923119172042e-02  4.511382112593688432e-02  1.161531761042264715e-01
213 2557 3.393033e-02 5.975752e+00  1.623788923119172042e-02  1.946143052419873828e-02  3.279856682993373407e-02  9.205516924972627357e-02
214 2569 3.252681e-02 6.045624e+00  1.282290269849685992e-02  1.282290269849685992e-02  3.068753352929820544e-02  7.256324757480082932e-02
215 2581 3.168024e-02 6.072666e+00  1.282290269849685992e-02  1.757468056061744707e-02  3.148101577558568703e-02  8.935536379623362779e-02
216 2593 3.218532e-02 6.088644e+00  1.282290269849685992e-02  1.602041641849605985e-02  2.016852184283459554e-02  5.036171662179080716e-02
217 2605 3.315680e-02 6.133491e+00  1.282290269849685992e-02  1.609404482194921188e-02  2.364636084997081417e-02  4.713527860588080654e-02
218 2617 3.201373e-02 6.171567e+00  1.282290269849685992e-02  1.635480377563091475e-02  2.958330264123756881e-02  8.230440967270299946e-02
219 2629 3.108250e-02 6.206619e+00  1.282290269849685992e-02  1.335707859211451506e-02  2.247902241148103109e-02  5.887191814247057925e-02
220 2641 2.943070e-02 6.225828e+00  1.282290269849685992e-02  1.440413576000498450e-02  2.581629593489704472e-02  6.656639528265970163e-02
221 2653 2.845516e-02 6.265521e+00  1.183080309908507433e-02  1.183080309908507433e-02  2.557512726914444243e-02  3.504089828429792636e-02
222 2665 2.763385e-02 6.265781e+00  1.183080309908507433e-02  1.278889940976859173e-02  2.079676622496374333e-02  3.048429481994955129e-02
223 2677 2.673489e-02 6.268760e+00  1.183080309908507433e-02  1.647030926458468644e-02  2.142348342163954283e-02  7.659507752286642823e-02
224 2689 2.536480e-02 6.276744e+00  1.183080309908507433e-02  1.226278119820577682e-02  2.209246600204521627e-02  4.384935772707125590e-02
225 2701 2.544055e-02 6.360337e+00  1.183080309908507433e-02  1.189093606041461033e-02  1.918367049455101808e-02  4.002946356348122126e-02
226 2713 2.658589e-02 6.521328e+00  1.183080309908507433e-02  1.202849936093544625e-02  1.823243829027111629e-02  4.757748777634847326e-02
227 2725 2.558800e-02 6.572150e+00  1.183080309908507433e-02  1.470244388695319052e-02  1.985102043923191867e-02  4.534693598910902873e-02
228 2737 2.522750e-02 6.587458e+00  1.183080309908507433e-02  1.209208695838868974e-02  2.193905606951598170e-02  4.750373979453977741e-02
229 2749 2.454871e-02 6.595558e+00  1.135387754377360607e-02  1.135387754377360607e-02  1.604826518400410962e-02  3.891119782548815159e-02
230 2761 2.428636e-02 6.616178e+00  1.060838767557162332e-02  1.060838767557162332e-02  1.523129921592893815e-02  2.676020133015633018e-02
231 2773 2.488983e-02 6.639570e+00  1.006560739482599207e-02  1.006560739482599207e-02  1.584202335084881896e-02  3.307594465663517280e-02
